"","Region.Name","NUTS2_old","gdp_cap","density","area","higher_ed","hhd_income","unemp_pct","NUTS","NUTS_eb","Constituency","age_cat","gender_male","edu","freq","country"
"2132","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,2,17402,"IT"
"2133","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,3,21659,"IT"
"2134","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,4,487,"IT"
"2135","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,5,46,"IT"
"2136","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,6,0,"IT"
"2137","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,NA,0,"IT"
"2138","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,NA,146,"IT"
"2139","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,NA,0,"IT"
"2140","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,1,5126,"IT"
"2141","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,2,61103,"IT"
"2142","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,3,124154,"IT"
"2143","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,4,6351,"IT"
"2144","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,5,7277,"IT"
"2145","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,6,30,"IT"
"2146","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,NA,0,"IT"
"2147","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,NA,1009,"IT"
"2148","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y18-24",1,NA,0,"IT"
"2149","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,1,7332,"IT"
"2150","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,2,62895,"IT"
"2151","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,3,95891,"IT"
"2152","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,4,7986,"IT"
"2153","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,5,29161,"IT"
"2154","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,6,494,"IT"
"2155","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,NA,0,"IT"
"2156","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,NA,1552,"IT"
"2157","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y25-29",1,NA,0,"IT"
"2158","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y30-49",1,1,67801,"IT"
"2159","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y30-49",1,2,386862,"IT"
"2160","Isole","ITG",-1.45226549216785,-0.227237652602646,1.16763068592707,-0.698701639448116,-0.292506745121493,3.13300247104482,"ITG","IT5","Islands Italy","Y30-49",1,3,325977,"IT"
"2161","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y50-64",1,NA,0,"FR"
"2162","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,1,70449,"FR"
"2163","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y50-64",1,6,2064,"FR"
"2164","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y50-64",1,NA,6001,"FR"
"2165","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y50-64",1,NA,2,"FR"
"2166","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,3,61273,"FR"
"2167","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,4,0,"FR"
"2168","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,5,29291,"FR"
"2169","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,6,1030,"FR"
"2170","Languedoc-Roussillon","FR81",-0.707255942430478,-0.267603807031963,-0.593969993258023,0.310534061976941,-0.616768809403119,1.08580071867746,"FRJ1","FR20","South-West France","Y65-84",1,NA,0,"FR"
