"","Region.Name","NUTS2_old","ms","gdp_cap","density","area","higher_ed","hhd_income","unemp_pct","NUTS","NUTS_eb","Constituency","age_cat2","gender_male","freq","country"
"28","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",1,0,"FR"
"29","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",1,0,"FR"
"30","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",1,0,"FR"
"31","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",1,0,"FR"
"32","Alsace","FR42","MAR",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",1,14243,"FR"
"33","Alsace","FR42","MAR",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",1,145093,"FR"
"34","Alsace","FR42","MAR",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",1,130990,"FR"
"35","Alsace","FR42","MAR",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",1,86388,"FR"
"36","Alsace","FR42","MAR",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",1,5793,"FR"
"37","Alsace","FR42","REP",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",1,0,"FR"
"38","Alsace","FR42","REP",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",1,0,"FR"
"39","Alsace","FR42","REP",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",1,0,"FR"
"40","Alsace","FR42","REP",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",1,0,"FR"
"41","Alsace","FR42","REP",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",1,0,"FR"
"42","Alsace","FR42","SIN",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",1,160320,"FR"
"43","Alsace","FR42","SIN",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",1,94441,"FR"
"44","Alsace","FR42","SIN",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",1,21875,"FR"
"45","Alsace","FR42","SIN",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",1,7308,"FR"
"46","Alsace","FR42","SIN",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",0,2766,"FR"
"47","Alsace","FR42",NA,-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",1,0,"FR"
"48","Alsace","FR42",NA,-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",1,3,"FR"
"49","Alsace","FR42",NA,-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",1,0,"FR"
"50","Alsace","FR42",NA,-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",1,0,"FR"
"51","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",1,58,"FR"
"52","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",1,692,"FR"
"53","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",1,3228,"FR"
"54","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",1,11420,"FR"
"55","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",1,3789,"FR"
"56","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",0,20953,"FR"
"57","Alsace","FR42",NA,-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",1,0,"FR"
"58","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",0,0,"FR"
"59","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",0,0,"FR"
"60","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",0,0,"FR"
"61","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",0,0,"FR"
"62","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",0,0,"FR"
"63","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",0,1463,"FR"
"64","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",0,27184,"FR"
"65","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y50-64",0,24268,"FR"
"66","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y65-84",0,7850,"FR"
"67","Alsace","FR42","DIV",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y_GE85",0,628,"FR"
"68","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y15-29",0,0,"FR"
"69","Alsace","FR42","WID",-0.105865549236101,-0.122699662926722,-0.241278215087647,0.81515191268947,-0.688225950519789,-0.00790980655990197,"FRF1","FR10","East France","Y30-49",0,0,"FR"
